domain, label
"envirotechpestcontrol.co.uk/paypal/", 1.0
"ybv.ru/wp-includes/js/crop/rddt/rd.php", 1.0
"indoamerica.edu.co/~kffkwc/accounts.google.com.ServiceLogin/Gmail/ServiceLoginAuth/LoginVerification.html", 1.0
"www.italyguide.com/accoglienza/b_b/foto/login.jsp.htm", 1.0
"www.ccswy.com/css/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3", 1.0
"us.battle.net-wow-net.d3-account.net/battle_net_account.php?app=bam&amp;ref=us.battle.net/account/management/index.xml", 1.0
"www.mariorenzi.it/wp-content/uploads/recensioni/Trulia/index.htm", 1.0
"login.03884.maxkz.com/f43b365ac5176462bc563480c505ba93/login.html", 1.0
"mail.gracco.cl/icons/.tehnic/wp/index.html", 1.0
"'ksc-kw.com/www.paypal.com/secure\%2Dcode129/security/'", 1.0
"ksc-kw.com/www.paypal.com/secure-code129/security", 1.0
"ksc-kw.com/www.paypal.com/secure-code129/security/", 1.0
"www.304050.com/js/?app=com-d3&amp;us.battle.net/login/en/?ref=us.battle.net/d3/en/index", 1.0
"www.ccswy.com/css/?app=com-d3&amp;ref=us.battle.net/d3/en/index", 1.0
"www.cnwaxpd.com/js/?app=com-d3&amp;us.battle.net/login/en/?ref=us.battle.net/d3/en/index", 1.0
"traktor-bazar.com/8578aaction-665s/allegro65456781.htm", 1.0
"'www.hnqsfz.com/images/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d3'", 1.0
"www.bvmsrl.com/old_site/mambots/editors/ing/index.html", 1.0
"www.ticketyahoo.com/page/vote.php?pid=55", 1.0
"tvs-kalimalang.co.id/wp-includes/js/swfupload/plugins/Netb.htm", 1.0
"laurencemason.net/bioshot3a.php", 1.0
"www.dgsryh.com/js/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3", 1.0
"www.hnqsfz.com/images/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3", 1.0
"www.softether.com.cn/js/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3", 1.0
"center-resolution-paypal.cgi-bin.login98z7ed48z7daz8d94a9z8d4a8z7e8a4zd98az7e98az4d9a8ze7987.twinsway.com/8bcaa00e98e5f16c1cfc17558cc70e31/", 1.0
"center-resolution-paypal.cgi-bin.login98z7ed48z7daz8d94a9z8d4a8z7e8a4zd98az7e98az4d9a8ze7987.twinsway.com/", 1.0
"center-resolution-paypal.cgi-bin.login98z7ed48z7daz8d94a9z8d4a8z7e8a4zd98az7e98az4d9a8ze7987.twinsway.com/dae36c34c2ee063541424b69047cb9bf/Web?885db116fdbfb21918z87HgO97YHhxa5120312838zXAZE7162361e7f53a3edfcc15b8d5950a5de1eef661e7f53a3edfcc15b8d5950a5de1eef661", 1.0
"www.inicorbaf.it/web/images/prive.php", 1.0
"www.crocodhiles.info/", 1.0
"www.rybkj.cn/jpg/?ref=us.battle.net/d3/en/index", 1.0
"'www.ccswy.com/css/?us.battle.net/login/en/\%3Fref=us.battle.net/d3/en/index&amp;app=com-d3'", 1.0
"www.runescape.com.m-weblognis.tk/m=sof_spins/freespins.ws?offer=MGF4OTg2cTMyeGE2M3g1cnJ0Mg", 1.0
"'www.scaustu.com/img/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;amp;amp;app=com-d3'", 1.0
"www.ticketyahoo.com/page/vote.php?pid=91", 1.0
"songhealthy.com/components/com_ag_google_analytics2/pendingevt.html", 1.0
"boxpackingmachinery.com/components/com_ag_google_analytics2/ldininvt.html", 1.0
"www.hnqsfz.com/images/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;amp;app=com-d3", 1.0
"www.runescape.com.m-weblognis.tk/m=sof_spins/freespins.ws?offer=MGF4OTg2cTMyeGE2M3g1cnJ0Mg=", 1.0
"xxggzs.com/filmimg/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&app=com-d3", 1.0
"us.battle.net-wow-net.d3-account.net/battle_net_account.php?ref=us.battle.net/account/management/index.xml&app=bam", 1.0
"www.304050.com/js/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&app=com-d3", 1.0
"us.diablo.com.zh-nol.in/login.html?app=wam&ref=www.battle.net/account/&eor=0&app=bam", 1.0
"melangestores.com/account/", 1.0
"'www.ccswy.com/css/?amp;amp;amp;us.battle.net\%2Flogin\%2Fen\%2F\%3Fref=http:\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d3'", 1.0
"mail.gracco.cl/icons/.jumlaa/wp/index.html", 1.0
"www.peerlessguitars.com.au/style/humanity/images/secure.usaa.com/", 1.0
"www.somoscolectivo.org/formacion/11/wp//wp-content/languages/jan.php", 1.0
"us.diablo.com.zh-wof.in/login.html?app=wam&amp;ref=www.battle.net/account/&amp;eor=0&amp;app=bam", 1.0
"jagexltd.v2hd.com/", 1.0
"services-runescape-co-c.tk/m=forum/sl=0/forums.ws?28", 1.0
"comct.site50.net/contact-form-handler.php", 1.0
"nancyrcarter.com/wp-includes/js/understand-your-bill-accounts-usernames-passwords/login.psp.htm", 1.0
"mecanotek.ro/ro1/fadingdir/r.php", 1.0
"www.vantagensfidelidade.com/", 1.0
"vantagensfidelidade.com/", 1.0
"www.betoteste2012.xpg.com.br/", 1.0
"citerman.com/wp-includes/default.php", 1.0
"'www.hnqsfz.com/images/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;amp;app=com-d3'", 1.0
"www.mariorenzi.it//wp-content/uploads/recensioni/Trulia/index.htm", 1.0
"cluster006.ovh.net/~devliop/informations/login.php", 1.0
"www.runescape.com.m-weblognis.tk/m=sof_spins/freespins.ws?offer=MGF4OTg2cTMyeGE2M3g1cnJ0Mg==", 1.0
"daneshco.com/wp-content/uploads/2010/04/https-my.screenname.aol.com-update-10-2012-confirm-now-htdfd-aol.com/update.php", 1.0
"services.runescape.com.m-weblognis.tk/m=sof_spins/freespins.ws?offer=MGF4OTg2cTMyeGExOTF4NXJydDI=", 1.0
"web-supportteams1.net.ms/", 1.0
"www.stutsmansoft.com/forum/cache/default.php", 1.0
"www.hnyjdw.com/images/?us.battle.net/login/en/?ref=http/::us.battle.net:d3:en:index&amp;app=com-d3", 1.0
"romamagica.it/RBMC8Qg1BHav4pYFzembFoENcG1gf3H4PaiYU4haol/cmThkRqcUe5qBbIUMLTMUxjVXHuoiRBMC8Qg1BHav4pYFzembFoENcG1gf3H4PaiYU4h/Verify/securedpage/update.php", 1.0
"romamagica.it/RBMC8Qg1BHav4pYFzembFoENcG1gf3H4PaiYU4haol/cmThkRqcUe5qBbIUMLTMUxjVXHuoiRBMC8Qg1BHav4pYFzembFoENcG1gf3H4PaiYU4h/Verify/securedpage/index.htm", 1.0
"paypal.com.cy.cgi.bin.webscr.cmd.login.f14de58cef.welcompak.com/paypal-fr/2b3c2d0763f57d978da0ccfc07a3248a/#", 1.0
"www.hnyjdw.com/images/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3", 1.0
"www.ufdz.net/css/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3", 1.0
"'xxggzs.com/filmimg/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex'", 1.0
"www.cnwaxpd.com/js/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3", 1.0
"cores2013.netne.net/vaidevisa/vaidevisa/asp/conta/autentica/autentica.php", 1.0
"www.royal-homes.co.uk/images/stories/P7/login.htm", 1.0
"services.runescape.com.m-weblognis.tk/m=forum/forums.ws?154=468&amp;166=2147483380", 1.0
"us.battle.net.en.wwweb.asia/login/en/login.html", 1.0
"xxggzs.com/filmimg/?ref=us.battle.net/d3/en/index", 1.0
"'services.runescape.com.log-ws.cu.cc/m=forum/g=runescape/sl=0/forums.ws27, 1.0
"assistenzaa.twomini.com/opencart_v1.5.4.1/cmd_logi.php", 1.0
"www.autisticthai.org/webboard_upload/Thanks.php", 1.0
"pointshop.com.br/loja/includes/display/italy/paypal-it/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f84f1036d8f209d3d19ebb6f4eeec8bd0eeaf9eb33e73c0d7b97bac3bb7d3d8eb2eaf9eb33e73c0d7b97bac3bb7d3d8eb2", 1.0
"www.royal-homes.co.uk/images/stories/P7/thanks.htm", 1.0
"www.xpresszoom.com/halifax/Login/", 1.0
"unitedmachinerybiz.com/PayPal.com/Paypal/", 1.0
"'www.softether.com.cn/js/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d3'", 1.0
"employment4all.in/administrator/components/com_akeeba/assets/index.htm", 1.0
"definitiveconcrete.com/images/test/", 1.0
"extreme.tradesd.com/~be/paypal/_webscr1.php?cmd=_confirm&session=gx4w5u1drmu8jxhd_0jblthbz_hhr6-k2ek4hq48uljouijhn1bet4azmj0&dispatch=y4q4w3v3r3n3s2e373f3257403b474m3q3n4j3c5x4x3u3n2s3c304e2", 1.0
"www.ccswy.com/css/?amp;app=com-d3&amp;amp;us.battle.net/login/en/?ref=us.battle.net/d3/en/index", 1.0
"'www.ccswy.com/css/?amp;app=com-d3&amp;amp;us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex'", 1.0
"www.ccswy.com/css/?amp;amp;app=com-d3&amp;amp;us.battle.net/login/en/?ref=us.battle.net/d3/en/index", 1.0
"'www.ccswy.com/css/?amp;amp;app=com-d3&amp;amp;us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex'", 1.0
"www.antiquevillas.com/~be/paypal/_webscr1.php?cmd=_confirm&session=gx4w5u1drmu8jxhd_0jblthbz_hhr6-k2ek4hq48uljouijhn1bet4azmj0&dispatch=y4q4w3v3r3n3s2e373f3257403b474m3q3n4j3c5x4x3u3n2s3c304e2", 1.0
"bodenlineawebinternet.tk/", 1.0
"www.ccswy.com/css/?amp;amp;app=com-d3&amp;us.battle.net/login/en/?ref=us.battle.net/d3/en/index", 1.0
"geoserver.co.uk/_vti_cnf/privacy/mastercard_promocoes/", 1.0
"www.geoserver.co.uk/_vti_cnf/privacy/mastercard_promocoes/", 1.0
"'www.scaustu.com/img/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;amp;app=com-d3'", 1.0
"www-paypal-com-us-login-fghgh2562224523zer24563242fd.23252323ezr563254254erg32562324524fdf.h239zez2394845je92389482dkfj239295823js928234.3293dsj230949248748dj29385482jdsd92382485r72387.bostancihonda.com/Limit1000/", 1.0
"www-paypal-com-us-login-fghgh2562224523zer24563242fd.23252323ezr563254254erg32562324524fdf.h239zez2394845je92389482dkfj239295823js928234.3293dsj230949248748dj29385482jdsd92382485r72387.bostancihonda.com/Limit1000", 1.0
"multipremios.net63.net/", 1.0
"multipremios.net63.net/xxx/cadastro.html", 1.0
"showsecretary.ca/Paypal_Virefication/c467c66e809d4a068a6eebf4bc702117/new1/9e61dc749f340015a9b84d21e42c64fb/1d45b32d9fd90faceac911f0f377196c/", 1.0
"ok.aaok.asia/login/en/login.html", 1.0
"'www.dgsryh.com/js/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d3'", 1.0
"gddsfdf.idomyweb.com/", 1.0
"us.battle.net-wow-net.d3-account.net/battle_net_account.php?amp;app=bam&amp;ref=us.battle.net/account/management/index.xml", 1.0
"www.304050.com/js/?amp;app=com-d3&amp;us.battle.net/login/en/?ref=us.battle.net/d3/en/index", 1.0
"www.cpiano.com/js/?amp;app=com-d3&amp;us.battle.net/login/en/?ref=us.battle.net/d3/en/index", 1.0
"www.hkanson.com/images/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3", 1.0
"www.notasdeviagem.net/security/vodafone_security_update.html", 1.0
"sicxserver.net/f/webscr.html", 1.0
"www.mmff-scut.com/images/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3", 1.0
"employment4all.in/plugins/editors/xstandard/index.htm", 1.0
"www.wffms.com/tj/login.html?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3", 1.0
"www.czmdzx.cn/Img/index.htm?amp;app=com-d3&amp;us.battle.net/login/en/?ref=us.battle.net/d3/en/index", 1.0
"www.notasdeviagem.net/myaccount/vodafone_security_update.html", 1.0
"radiocoquimbo.cl/base/validation.php?s=wiex.wellsfargo.com/&amp;n=online.update", 1.0
"radiocoquimbo.cl/base/validation.php?s=online.update&amp;go", 1.0
"radiocoquimbo.cl/base/validate.php?s=qevf.wellsfargo.com/&amp;n=online.update", 1.0
"radiocoquimbo.cl/base/validate.php", 1.0
"xxggzs.com/filmimg/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3", 1.0
"17thstop.com.sg/paypal/paypal/paypal/cycgi-bin/webscrcmd=_home-customer&amp;nav=1", 1.0
"www.notasdeviagem.net/myvodafone/vodafone_security_update.html", 1.0
"www.notasdeviagem.net/myvoda/vodafone_security_update.html", 1.0
"ok.iiok.asia/login/en/login.html", 1.0
"www.304050.com/js/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3", 1.0
"ppckick.com/Remax.net/index.htm", 1.0
"thephonypony.com.au/SmartCom/webscr.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e536d55810f27babce24aac5d2ab46de5f36d55810f27babce24aac5d2ab46de5f", 1.0
"us.diablo.com.zh-nol.in/login.html?app=wam&amp;ref=www.battle.net/account/&amp;eor=0&amp;app=bam", 1.0
"'www.czmdzx.cn/Img/index.htm?amp;app=com-d3&amp;us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex'", 1.0
"www.czmdzx.cn/Img/index.htm?amp;amp;app=com-d3&amp;us.battle.net/login/en/?ref=us.battle.net/d3/en/index", 1.0
"'www.czmdzx.cn/Img/index.htm?amp;amp;app=com-d3&amp;us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex'", 1.0
"'www.cpiano.com/js/?amp;app=com-d3&amp;us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex'", 1.0
"www.cpiano.com/js/?amp;amp;app=com-d3&amp;us.battle.net/login/en/?ref=us.battle.net/d3/en/index", 1.0
"'www.cnwaxpd.com/js/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex'", 1.0
"'www.cnwaxpd.com/js/?app=com-d3&amp;us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex'", 1.0
"www.cnwaxpd.com/js/?amp;app=com-d3&amp;us.battle.net/login/en/?ref=us.battle.net/d3/en/index", 1.0
"'www.cnwaxpd.com/js/?amp;app=com-d3&amp;us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex'", 1.0
"www.ccswy.com/css/?amp;amp;app=com-d3&amp;ref=us.battle.net/d3/en/index", 1.0
"www.ccswy.com/css/?amp;amp;amp;us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;amp;amp;app=com-d3", 1.0
"'www.ccswy.com/css/?amp;amp;amp;us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;amp;amp;app=com-d3'", 1.0
"'www.304050.com/js/?amp;app=com-d3&amp;us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex'", 1.0
"'us.battle.net-wow-net.d3-account.net/battle_net_account.php?amp;app=bam&amp;ref=https\%3A\%2F\%2Fus.battle.net\%2Faccount\%2Fmanagement\%2Findex.xml'", 1.0
"paypal-information-update003.uniquemotorcenter.net/cgi-sys/suspendedpage.cgi?/cgi-bin/webscr?cmd=_login-submit&dispatch=5885d80ds0db1f8e263663d3faee8db2b24f7b84f1819343fd6c338b1d9d60", 1.0
"'paypal-information-update014.uniquemotorcenter.net/cgi-sys/suspendedpage.cgi?/cgi-\%'", 1.0
"paypal-information-update004.uniquemotorcenter.net/cgi-sys/suspendedpage.cgi?/cgi-", 1.0
"us.battle.net.en.qe-rs.com/login/en/login.html?app=bam&eor=0&ref=battle.net/account/&app=wam", 1.0
"us.battle.net.en.qw-rs.com/login/en/login.html?app=bam&eor=0&ref=battle.net/account/&app=wam", 1.0
"www.cpiano.com/js/?amp;app=com-d3&us.battle.net/login/en/?ref=us.battle.net/d3/en/index", 1.0
"www.ccswy.com/css/?amp;amp;app=com-d3&ref=us.battle.net/d3/en/index", 1.0
"www.cnwaxpd.com/js/?app=com-d3&us.battle.net/login/en/?ref=us.battle.net/d3/en/index", 1.0
"www.ccswy.com/css/?amp;amp;amp;us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;amp;app=com-d3", 1.0
"www.czmdzx.cn/Img/index.htm?amp;amp;app=com-d3&us.battle.net/login/en/?ref=us.battle.net/d3/en/index", 1.0
"www.cnwaxpd.com/js/?amp;app=com-d3&us.battle.net/login/en/?ref=us.battle.net/d3/en/index", 1.0
"www.ccswy.com/css/?amp;amp;amp;us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3", 1.0
"www.cpiano.com/js/?amp;amp;app=com-d3&us.battle.net/login/en/?ref=us.battle.net/d3/en/index", 1.0
"www.czmdzx.cn/Img/index.htm?amp;app=com-d3&us.battle.net/login/en/?ref=us.battle.net/d3/en/index", 1.0
"www.cnwaxpd.com/js/?ref=us.battle.net/d3/en/index", 1.0
"txellwebs.com/blog/wp-content/scap/0f3b500cdb2f850d4d281318c0d500d1/webscr.html?amp;amp;dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcf0d778878417ad5e76ac7d55b5d95db0f0d778878417ad5e76ac7d55b5d95db0&cmd=_login-run", 1.0
"txellwebs.com/blog/wp-content/scap/38b22c84ca53664c986e4c83f09a8dc7/webscr.html?amp;dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcff6f402e79d40dd7b1713920874653c3ff6f402e79d40dd7b1713920874653c3&cmd=_login-run", 1.0
"txellwebs.com/blog/wp-content/scap/bf7fd005d8cc6f7a3364cfb9601fa3d9/webscr.html?amp;amp;dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efc660a2d7677811f7668cda7169a65293b660a2d7677811f7668cda7169a65293b&cmd=_login-run", 1.0
"txellwebs.com/blog/wp-content/scap/bf7fd005d8cc6f7a3364cfb9601fa3d9/webscr.html?amp;dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efc660a2d7677811f7668cda7169a65293b660a2d7677811f7668cda7169a65293b&cmd=_login-run", 1.0
"txellwebs.com/blog/wp-content/scap/38b22c84ca53664c986e4c83f09a8dc7/webscr.html?amp;amp;dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcff6f402e79d40dd7b1713920874653c3ff6f402e79d40dd7b1713920874653c3&cmd=_login-run", 1.0
"us.battle.net-wow-net.d3-account.net/battle_net_account.php?amp;app=bam&ref=us.battle.net/account/management/index.xml", 1.0
"www.304050.com/js/?amp;app=com-d3&us.battle.net/login/en/?ref=us.battle.net/d3/en/index", 1.0
"txellwebs.com/blog/wp-content/scap/0f3b500cdb2f850d4d281318c0d500d1/webscr.html?amp;dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcf0d778878417ad5e76ac7d55b5d95db0f0d778878417ad5e76ac7d55b5d95db0&cmd=_login-run", 1.0
"constructoravym.cl/includes/bin/6ce319cfaf3d878b17dcae41ba066ea9/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5", 1.0
"constructoravym.cl/includes/bin/0648de4a3a1ad25446476d9e059a85b3/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5", 1.0
"constructoravym.cl/includes/bin/bf6bc8607fe2219880309fb4f181c4a4/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5", 1.0
"us.battle.net.en.qe-rs.com/login/en/login.html?app=bam&amp;eor=0&amp;ref=battle.net/account/&amp;app=wam", 1.0
"npbelgorod.ru/page/6/images/engine/engine/images/index.php?do=cat", 1.0
"qweqwe.16mb.com/auth.php", 1.0
"us.battle.net.en.qw-rs.com/login/en/login.html?app=bam&amp;eor=0&amp;ref=battle.net/account/&amp;app=wam", 1.0
"us.battle.net.en.wwweb.asia/login/en/login.html?app=wam&amp;ref=www.battle.net/account/&amp;eor=0&amp;app=bam", 1.0
"www.doa.go.th/ard/templates/beez/images/Nets/auth_user/bins/auth0user.cgidate=354397671245442/pay_form_ec_cvv2.html", 1.0
"'xxggzs.com/filmimg/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d3'", 1.0
"'login.live.com/login.srf?wa=wsignin1.0&rpsnv=11&ct=1349939301&rver=6.1.6206.0&wp=MBI&wreply=http:\%2F\%2Fmail.live.com\%2Fmail\%2FInboxLight.aspx\%3Fn\%3D117928483&lc=1033&id=64855&mkt=en-US&cbcxt=mai&snsc=1'", 1.0
"www.times.uz/cli.php", 1.0
"altinordulayikaakbilek.k12.tr/images/enerji/enerj/", 1.0
"fritiv.de/properties/index.htm", 1.0
"nrc3-g.com/c/4357/30021/?sid=B", 1.0
"'www.sevkon.net/js/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d3'", 1.0
"'www.hkanson.com/images/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d3'", 1.0
"www.hnyjdw.com/images/", 1.0
"constructoravym.cl/includes/bin/c81a186eeba076d622834cad5fa3ec6b/webscr.php?cmd=_login-run", 1.0
"constructoravym.cl/includes/bin/57520264b58f552e38148c6540fe32c3/webscr.php?cmd=_login-run", 1.0
"constructoravym.cl/includes/bin/3377c91ed0e09910d265da24ddcbd14e/webscr.php?cmd=_login-run", 1.0
"constructoravym.cl/includes/bin/0f84702806db869277f8f50ecffdf89c/webscr.php?cmd=_login-run", 1.0
"www.stadtbetriebe-ahrensburg.de/ola/a/b/c/www.paypal.co.uk/login/ipoi/login.html?webscr=cmd_login", 1.0
"secure.runescape.com.m-weblognis.tk/m=forum/forums.ws?154=333&166=2147483403", 1.0
"www.ticketyyahoo.com/page/vote.php?pid=77", 1.0
"www.ticketyyahoo.com/page/vote.php?pid=97", 1.0
"www.yahoogoolg.com/page/index.php", 1.0
"www.yahoogame1.com/page/vote.php?pid=37", 1.0
"www.yahoogame1.com/page/vote.php?pid=51", 1.0
"02yahoo.02.51k4ping.com/page/index.php", 1.0
"www.yahoogame1.com/page/vote.php?pid=99", 1.0
"www.yahoogame1.com/page/vote.php?pid=36", 1.0
"www.ticketyyahoo.com/page/vote.php?pid=37", 1.0
"www.ticketyyahoo.com/page/index.php", 1.0
"www.yahoogame1.com/page/vote.php?pid=77", 1.0
"dongto.kr/bbs/globalsouces/index.html", 1.0
"secure.runescape.com.m-weblognis.tk/m=forum/forums.ws?154=333&amp;166=2147483403", 1.0
"barcaribepersona.xtrweb.com/verificaciondeseguridad.html", 1.0
"serviwebsite.idomyweb.com/", 1.0
"www.rybkj.cn/jpg/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index", 1.0
"secure.runescape.com.m-forumslogins.tk/m=sof_spins/freespins.ws?offer=MGF4OTg2cTMyeGExNzZ4NXJydDI", 1.0
"services.runescape.com.m-forumslogins.tk/m=forum/forums.ws?154=489&166=2147483248", 1.0
"login.payspl.com/cms_online/webscr=H4dqUOL_LLGO4gSTz4H4CAusg=AFQjCNGkxhDYwNWxm3RNzGtsLks5i4yXUgcad=verify.php", 1.0
"services.runescape.com.m-forumslogins.tk/m=forum/forums.ws?154=489&amp;166=2147483248", 1.0
"secure.runescape.com.m-forumslogins.tk/m=sof_spins/freespins.ws?offer=MGF4OTg2cTMyeGExNzZ4NXJydDI=", 1.0
"xxggzs.com/filmimg/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;amp;app=com-d3", 1.0
"ankaraautocadkursu.net/inc/css/www.remax.com/", 1.0
"www.prudentialserl.us/", 1.0
"www.ccswy.com/css/?ref=http/::us.battle.net:d3:en:index", 1.0
"buymatbuild.com/wp-content/plugins/akismet/unu/", 1.0
"buymatbuild.com/wp-content/plugins/akismet/doi/", 1.0
"mail.zrsthemovie.com/code/nbhyavwc/bhbaa/384d84d858439384d84d85353844d853535353843ae3ae091d0d3faee8d938/nyawaa.htm?fb941c198879a36b48233b587f70146bfb941c198879a36b48233b587f70146b", 1.0
"www.gsp-tunisie.net/images/Paypal/login.htm", 1.0
"'xxggzs.com/filmimg/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;amp;app=com-d3'", 1.0
"www.cpiano.com/js/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;amp;app=com-d3", 1.0
"fncl.ma//media/system/royalbank/index.php", 1.0
"www.brinquedosalf.com.br/modulos/signin.htm", 1.0
"printandsign.co.uk/webscr/paypal/index.php", 1.0
"ikbooks.com/images/infobox/thumbs/Surpreenda.php", 1.0
"www.hkanson.com/images/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;amp;app=com-d3", 1.0
"www.sevkon.net/js/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;amp;app=com-d3", 1.0
"www.czmdzx.cn/Img/index.htm?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;amp;app=com-d3", 1.0
"'www.cpiano.com/js/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;amp;app=com-d3'", 1.0
"www.remi33.fr/forwarding.htm", 1.0
"www.aeeriagames.16mb.com/user/login.html", 1.0
"www.ms-clothing.com/File/default.aspx.htm", 1.0
"'us.battle.net-wow-net.d3-account.net/battle_net_account.php?ref=https\%3A\%2F\%2Fus.battle.net\%2Faccount\%2Fmanagement\%2Findex.xml&amp;app=bam'", 1.0
"ok.oook.asia/login/en/login.html", 1.0
"www.conclusaoprivada2012.com/index.php", 1.0
"www.conclusaoprivada2012.com/541814215.php", 1.0
"www.conclusaoprivada2012.com/", 1.0
"'www.gswzmb.com/down/js/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;amp;app=com-d3'", 1.0
"'www.czmdzx.cn/Img/index.htm?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;amp;app=com-d3'", 1.0
"gruposolutions.cl/viewtradeorder.htm", 1.0
"www.iu-shop.com/ext/jquery/ui/redmond/images/registration-step1.html", 1.0
