url,index,having_IP_Address,URL_Length,Shortining_Service,having_At_Symbol,double_slash_redirecting,Prefix_Suffix,having_Sub_Domain,SSLfinal_State,Domain_registeration_length,Favicon,port,HTTPS_token,Request_URL,URL_of_Anchor,Links_in_tags,SFH,Submitting_to_email,Abnormal_URL,Redirect,on_mouseover,RightClick,popUpWindow,Iframe,age_of_domain,DNSRecord,web_traffic,Page_Rank,Google_Index,Links_pointing_to_page,Statistical_report,Display_none,google_search,Result
"senyo.com/old_aol.1.3/?Login=&amp;amp;amp;Lis=10&amp;amp;amp;LigertID=1993745&amp;amp;amp;us=1", 176, 1, -1, 1, 1, 1, 1, 1, 0, 1, 1, 1, -1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, -1, 1, 0, -1, -1, 1, 1, 1, -1, 1
"onshun.hk/a/secure.paypal.com.us.cgi-bin.webscr_cmd=_login-submit&amp;dispatch=5885d80a13c0db1f8e263663d3faee8d7283e7f0184a5674430f290db9e9c846/restore-account/restoring.php", 177, 1, -1, 1, 1, 1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, 1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 1
"docs.google.com/spreadsheet/viewform?formkey=dGdieTRJdWpOSzIwcGwtQ2MxdzA4aFE6MQ", 178, 1, -1, 1, 1, 1, 1, 1, 0, 1, 1, 1, -1, -1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1, 1, -1, -1, 1, 1, -1, 1
"tinyurl.com/cq2yvst", 179, 1, 1, -1, 1, 1, 1, 1, 0, 1, 1, 1, -1, 1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1, 1, -1, -1, 1, 1, -1, 1
"users11.jabry.com/reased/Gmail.html", 180, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1, 1, -1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 0, -1, -1, -1, 1, 1, -1, 1
"www.emailformwizard.com/form.php?id=14339", 181, 1, 1, 1, 1, 1, 1, 1, -1, 1, -1, 1, -1, 1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 0, -1, -1, -1, 1, -1, -1, 1
"paypal.cgi.bin.get-into.herf.secure.dispatch35463256rzr321654641dsf6543218747841hjk41231.propiedadesallende.cl/get-into/get-into/228eaa4661a4e10eef24b068ad81c219/wbsccr.htm?cmd=_Processing&amp;dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af4365f659688b40da34ba9cae26e54859a986f659688b40da34ba9cae26e54859a986", 182, 1, -1, 1, 1, 1, -1, -1, -1, 1, -1, 1, -1, -1, -1, -1, -1, -1, 1, 1, -1, 1, 1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 1
"p3green.com/pp/Gx55AA011055_ssh/n=1057923584&amp;fid=5c8a45349a8427f921358a42650ce4b/rd0306sv0v0xxx25_DosIgn_ssl=cgi_025553/", 183, 1, -1, 1, 1, 1, 1, 1, -1, 1, 1, 1, -1, -1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, -1, 1, 0, -1, -1, 1, 1, 1, -1, 1
"www.edyshsdf32.hut4.ru/Redirecionamento.html?#", 184, 1, 1, 1, 1, 1, 1, 0, -1, 1, -1, 1, -1, -1, -1, -1, -1, -1, 1, 1, -1, 1, 1, -1, -1, 1, 0, -1, -1, -1, 1, -1, -1, 1
"www.mundodelespanol.com/wp-content/themes/twentyeleven/tesco/tesco/login.htm", 185, 1, -1, 1, 1, 1, -1, 1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, 1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 1
"paypal.cgi.bin.get-into.herf.secure.dispatch35463256rzr321654641dsf6543218747841hjk41231.propiedadesallende.cl/get-into/get-into/c5b40493765454a2a8f81410db15a629/wbsccr.htm?cmd=_Processing&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af436574ef117fe2e51abf4443a5dd0eac768774ef117fe2e51abf4443a5dd0eac7687", 186, 1, -1, 1, 1, 1, -1, -1, -1, 1, -1, 1, -1, -1, -1, -1, -1, -1, 1, 1, -1, 1, 1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 1
"studentfii.ro/helen/.de/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f84f1036d8f209d3d19ebb6f4eeec8bd0e6127af7192990a60a534b5295e08d3106127af7192990a60a534b5295e08d310;", 187, 1, -1, 1, 1, 1, -1, 1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, 1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 1
"senyo.com/old_aol.1.3/?Login=&Lis=10&LigertID=1993745&us=1", 188, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, -1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, -1, 1, 0, -1, -1, 1, 1, 1, -1, 1
"tvzoetermeer.nl/wp-content/via.php?Korbin.Mckinney", 189, 1, 0, 1, 1, 1, -1, 1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, 1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 1
"studentfii.ro/helen/.de/webscr.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f1ff80d546411d7f84f1036d8f209d3d19ebb6f4eeec8bd0e6127af7192990a60a534b5295e08d3106127af7192990a60a534b5295e08d310;", 190, 1, -1, 1, 1, 1, -1, 1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, 1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 1
"www.paypal-com.uni.me/update/security/profile/index.php", 191, 1, 0, 1, 1, 1, -1, 0, -1, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 0, -1, -1, -1, 1, 1, -1, 1
"dazzletechnologies.com/fckeditor/editor/images/smiley/msn/paypalworldwide.INC/cgi-bin/webscrcmd=_login-run/webscrcmd=_account-run/updates-paypal/confirm-paypal/", 192, 1, -1, 1, 1, 1, -1, 1, -1, 1, -1, 1, -1, -1, 0, -1, 0, 1, 1, 1, 1, 1, 1, 1, -1, 1, 0, -1, -1, -1, 1, 1, -1, 1
"teknocin.net/mobil/northrock.htm", 193, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 0, -1, -1, -1, 1, 1, -1, 1
"paypal.cgi.bin.get-into.herf.secure.dispatch35463256rzr321654641dsf6543218747841hjk41231.propiedadesallende.cl/get-into/get-into/c5b40493765454a2a8f81410db15a629/wbsccr.htm?cmd=_Processing&amp;dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af436574ef117fe2e51abf4443a5dd0eac768774ef117fe2e51abf4443a5dd0eac7687", 194, 1, -1, 1, 1, 1, -1, -1, -1, 1, -1, 1, -1, -1, -1, -1, -1, -1, 1, 1, -1, 1, 1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 1
"83271paypal1081.teas111.com/LiiP8iwnZW.php?WuDo5gY9pONmFa7YAqRMINRRtCewP4usJ7hDCNJXGhv5AFjlT6zwzI10M1HhmQc3Q5H2GoUe85Saya2bNdeuT9997WvMdPSefIRR", 195, 1, -1, 1, 1, 1, 1, 1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, 1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 1
"paypal.com.cgi-bin.login1589114111g859f.sonreir.cl/paypal/2/2c9ef6b6de2f15804ee1ba5217a399df/webscr.html?cmd=5885d80a13c0db1f22d2300ef60a67593b79a4d03747447e6b625328d36121a1e16103c2cf580f5d0f83abb5d22a2c44e16103c2cf580f5d0f83abb5d22a2c44", 196, 1, -1, 1, 1, 1, -1, -1, 0, 1, -1, 1, -1, -1, -1, -1, -1, -1, 1, 1, -1, 1, 1, -1, -1, 1, 0, -1, -1, -1, 1, -1, -1, 1
"paypal.com.cgi-bin.login1589114111g859f.sonreir.cl/paypal/2/be9483d24fb9d36353b82bf3e9868181/webscr.html?cmd=5885d80a13c0db1f22d2300ef60a67593b79a4d03747447e6b625328d36121a1a8a7d3e45cc7930ff7e377995e62f771a8a7d3e45cc7930ff7e377995e62f771", 197, 1, -1, 1, 1, 1, -1, -1, 0, 1, -1, 1, -1, -1, -1, -1, -1, -1, 1, 1, -1, 1, 1, -1, -1, 1, 0, -1, -1, -1, 1, -1, -1, 1
"paypal.com.cgi-bin.login1589114111g859f.sonreir.cl/paypal/2/update/webscr.html?cmd=5885d80a13c0db1f22d2300ef60a67593b79a4d03747447e6b625328d36121a15c5b4f769ef39c03a85843d086d33e6d5c5b4f769ef39c03a85843d086d33e6d", 198, 1, -1, 1, 1, 1, -1, -1, 0, 1, -1, 1, -1, -1, -1, -1, -1, -1, 1, 1, -1, 1, 1, -1, -1, 1, 0, -1, -1, -1, 1, -1, -1, 1
"www.scahufcn5486.hut4.ru/Simplesmente/index.html", 199, 1, 0, 1, 1, 1, 1, 0, -1, 1, -1, 1, -1, -1, -1, -1, -1, -1, 1, 1, -1, 1, 1, -1, -1, 1, 0, -1, -1, -1, 1, -1, -1, 1
"salaryof.com/cgi-bin.webscr.cmd.login-submit.dispatch.5885d80a13c0db1.8e2636.63d3fae.8db2b24f7b84f1819343fd6c338b1d9d60.6/us/webscr.htm?cmd=_login-run&amp;dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcd8", 200, 1, -1, 1, 1, 1, -1, -1, -1, 1, 1, 1, -1, -1, -1, -1, 0, 1, 1, 1, 1, 1, 1, -1, -1, 1, 0, -1, -1, -1, 1, -1, -1, 1
"israeltenniscenters.com/LTD-US/en/.www2.paypalcom/us/cgi-bin/1/webscr/cmd=_login-submit.php", 201, 1, -1, 1, 1, 1, -1, 0, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, 1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 1
"paypal.com.cgi-bin.login1589114111g859f.sonreir.cl/paypal/2/", 202, 1, 0, 1, 1, 1, -1, -1, 0, 1, -1, 1, -1, -1, -1, -1, -1, -1, 1, 1, -1, 1, 1, -1, -1, 1, 0, -1, -1, -1, 1, -1, -1, 1
"paypal.com.cgi-bin.login1589114111g859f.sonreir.cl/paypal/2/update/", 203, 1, 0, 1, 1, 1, -1, -1, 0, 1, -1, 1, -1, -1, -1, -1, -1, -1, 1, 1, -1, 1, 1, -1, -1, 1, 0, -1, -1, -1, 1, -1, -1, 1
"paypal.com.cgi-bin.login1589114111g859f.sonreir.cl/paypal/2/be9483d24fb9d36353b82bf3e9868181/", 204, 1, -1, 1, 1, 1, -1, -1, 0, 1, -1, 1, -1, -1, -1, -1, -1, -1, 1, 1, -1, 1, 1, -1, -1, 1, 0, -1, -1, -1, 1, -1, -1, 1
"paypal.com.cgi-bin.login1589114111g859f.sonreir.cl/paypal/2/1.php", 205, 1, 0, 1, 1, 1, -1, -1, 0, 1, -1, 1, -1, -1, -1, -1, -1, -1, 1, 1, -1, 1, 1, -1, -1, 1, 0, -1, -1, -1, 1, -1, -1, 1
"paypal.com.cgi-bin.login1589114111g859f.sonreir.cl/paypal/2/cde4c901de000d2a9ebcde641e4f31d8/webscr.html?cmd=5885d80a13c0db1f22d2300ef60a67593b79a4d03747447e6b625328d36121a19c9dea0474e6d3e7f0bcdac2284bb0f89c9dea0474e6d3e7f0bcdac2284bb0f8", 206, 1, -1, 1, 1, 1, -1, -1, 0, 1, -1, 1, -1, -1, -1, -1, -1, -1, 1, 1, -1, 1, 1, -1, -1, 1, 0, -1, -1, -1, 1, -1, -1, 1
"www.panda-forumx.tk/login.asp?ref=us.battle.net/account/management/index.xml&amp;app=bam", 207, 1, -1, 1, 1, 1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, 1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 1
"www.panda-forumx.tk/login.asp?ref=us.battle.net/account/Fmanagement/index.xml&amp;app=bam", 208, 1, -1, 1, 1, 1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, 1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 1
"www.battle.com.2fwow.net/login/en/?3Fref=eu.battle.net/account/management/wow/dashboard.html?region=US&amp;accountName=EBALEKINA&amp;app=bam&amp;cr=true&amp;mailid=ZC3026-KgTiTL9pNSjB_3k2sxEIT26&amp;spam", 209, 1, -1, 1, 1, 1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, 1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 1
"paypal.com.us.cgi.bin.webscr.cmd.login.member.verifed.aromasdosul.com/54855458214/856583930f908bce0f2e2b3ba40ed03d/", 210, 1, -1, 1, 1, 1, 1, -1, 0, 1, -1, 1, -1, -1, -1, -1, -1, -1, 1, 1, -1, 1, 1, -1, -1, 1, 0, -1, -1, -1, 1, -1, -1, 1
"paypal.com.us.cgi.bin.webscr.cmd.login.member.verifed.aromasdosul.com/54855458214/8e97c389aaebc654c70ac30c4cce79a1/", 211, 1, -1, 1, 1, 1, 1, -1, 0, 1, -1, 1, -1, -1, -1, -1, -1, -1, 1, 1, -1, 1, 1, -1, -1, 1, 0, -1, -1, -1, 1, -1, -1, 1
"www.horsetreats.com/.service.e.paypal.com/us/cgi-bin/webscr.htm?cmd=_login-run", 212, 1, -1, 1, 1, 1, -1, -1, -1, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 0, -1, -1, -1, 1, 1, -1, 1
"www.panda-forumx.tk/login.asp?ref=us.battle.net/account/Fmanagement/index.xml&app=bam", 213, 1, -1, 1, 1, 1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, 1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 1
"www.torstash.com/old_aol.1.3/?Login=&Lis=10&LigertID=1993745&us=1", 214, 1, 0, 1, 1, 1, 1, 0, -1, 1, -1, 1, -1, -1, -1, -1, -1, -1, 1, 1, -1, 1, 1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 1
"shylands.com/old_aol.1.3/?Login=&Lis=10&LigertID=1993745&us=1", 215, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, -1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 0, -1, -1, -1, 1, 1, -1, 1
"praic.com/old_aol.1.3/?Login=&Lis=10&LigertID=1993745&us=1", 216, 1, 0, 1, 1, 1, 1, 1, -1, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 0, -1, -1, -1, 1, 1, -1, 1
"www.battle.com.2fwow.net/login/en/?3Fref=eu.battle.net/account/management/wow/dashboard.html?region=US&accountName=EBALEKINA&app=bam&cr=true&mailid=ZC3026-KgTiTL9pNSjB_3k2sxEIT26&spam", 217, 1, -1, 1, 1, 1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, 1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 1
"www.driveways-som.com/old_aol.1.3/?Login=&Lis=10&LigertID=1993745&us=1", 218, 1, -1, 1, 1, 1, -1, 0, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, 1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 1
"www.panda-forumx.tk/login.asp?ref=us.battle.net/account/management/index.xml&app=bam", 219, 1, -1, 1, 1, 1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, 1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 1
"sepakbolaonline.com/wp-content/themes/redcarpet-3.0.6/sec/ibank.ib.nab.com.au/", 220, 1, -1, 1, 1, 1, -1, -1, 0, 1, 1, 1, -1, 1, 1, -1, 1, 1, 1, 1, 1, 1, -1, 1, -1, 1, 0, -1, -1, -1, 1, -1, -1, 1
"www.waxholdings.us.ms/", 221, 1, 1, 1, 1, 1, 1, 1, -1, 1, -1, 1, -1, -1, -1, -1, -1, -1, 1, 1, -1, 1, 1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 1
"cadastre.orgfree.com/perfilbb.php", 222, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1, 1, -1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 0, -1, -1, -1, 1, 1, -1, 1
"cadastre.orgfree.com//PortalSeguro/BB/", 223, 1, 1, 1, 1, -1, 1, 1, -1, 1, 1, 1, -1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, -1, 1, 0, -1, -1, -1, 1, 1, -1, 1
"inetserv.visa.com.ar.php53-23.ord1-1.websitetestlink.com/visa.php", 224, 1, 0, 1, 1, 1, -1, -1, -1, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 0, -1, -1, -1, -1, 1, -1, 1
"www.physics2u.org/templates/beez/css/a1/index.html", 225, 1, 0, 1, 1, 1, 1, 1, -1, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 0, -1, -1, -1, 1, 1, -1, 1
"www.physics2u.org/templates/beez/css/a1/", 226, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 0, -1, -1, -1, 1, 1, -1, 1
"www.easymarketing.hu/wp-includes/images/paypal/paypal/us/error_login.html", 227, 1, -1, 1, 1, 1, -1, 1, -1, -1, 1, 1, -1, -1, -1, 1, 1, 1, -1, 1, 1, 1, 1, 1, -1, -1, 0, -1, -1, -1, -1, 1, -1, 1
"www.oasisbucaramanga.org/portal/templates/beez/css/e5/Atualizar_Dados.php?confirmando", 228, 1, -1, 1, 1, 1, 1, 1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, 1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 1
"www.oasisbucaramanga.org/portal/templates/beez/css/e5/confirmando.html", 229, 1, -1, 1, 1, 1, 1, 1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, 1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 1
"www.minnesotairish.com/v-web/northrock.htm", 230, 1, 1, 1, 1, 1, -1, 1, -1, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, -1, -1, 1, -1, 1, 0, -1, -1, -1, 1, -1, -1, 1
"pyuthansamachar.com/np/Paypal_Virefication/741f85e09681ab7d07cdbad92235ec1e/webscr.php", 231, 1, -1, 1, 1, 1, 1, 1, 0, 1, 1, 1, -1, -1, 1, 1, 1, 1, 1, 1, 1, -1, -1, 1, -1, 1, 0, -1, -1, 1, 1, -1, -1, 1
"passivemobilemoneymachine.com/Paypal_Virefication/ec36a303cacf405c4559c9d1cc4bb60a/", 232, 1, -1, 1, 1, 1, 1, 1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, 1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 1
"passivemobilemoneymachine.com/Paypal_Virefication/4d884989290116285908cd3a044421a6/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5", 233, 1, -1, 1, 1, 1, -1, 1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, 1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 1
"www.egitimogretimci.com//wp-admin/images/screenshots/index.htm", 234, 1, 0, 1, 1, -1, -1, 1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, 0, -1, 1, 1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 1
"popgoesthehome.com/wp-content/upgrade/jan.php", 235, 1, 1, 1, 1, 1, -1, 1, -1, -1, 1, 1, -1, 1, 1, 1, 1, 1, -1, 1, 1, 1, 1, 1, -1, -1, 0, -1, -1, -1, -1, 1, -1, 1
"sgipromis.com/phpFormGenerator/forms/form1.html", 236, 1, 0, 1, 1, 1, 1, 1, -1, 1, -1, 1, -1, -1, -1, -1, -1, -1, 1, 1, -1, 1, 1, -1, -1, 1, 0, -1, -1, -1, 1, -1, -1, 1
"www.rrp-mfg.com/bin/", 237, 1, 1, 1, 1, 1, -1, 1, 0, 1, 1, 1, -1, 0, 1, 1, 0, 1, 1, 1, 1, 1, -1, 1, -1, 1, 0, -1, -1, 1, 1, -1, -1, 1
"technicalsuport-admin.tk/", 238, 1, 1, 1, 1, 1, -1, 1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, 1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 1
"pichincha.polnet-computer.com/internexo/jsp/loginbiometrico/loginBiometrico.jsp", 239, 1, -1, 1, 1, 1, -1, 1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, 1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 1
"senyo.com/old_aol.1.3/?Login=&amp;amp;Lis=10&amp;amp;LigertID=1993745&amp;amp;us=1", 240, 1, -1, 1, 1, 1, 1, 1, 0, 1, 1, 1, -1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, -1, 1, 0, -1, -1, 1, 1, 1, -1, 1
"vendez1site.com/includes/install/1fa21b5beb49f1908ecd410b63cb756d/", 241, 1, 0, 1, 1, 1, 1, 1, -1, 1, -1, 1, -1, -1, -1, -1, -1, -1, 1, 1, -1, 1, 1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 1
"pichincha.polnet-computer.com/internexo.html/", 242, 1, 1, 1, 1, 1, -1, 1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, 1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 1
"frankieandlola.com.au/plugins/xmlrpc/tesco.php", 243, 1, 1, 1, 1, 1, 1, 1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, 1, 1, -1, 1, 1, -1, -1, 1, 0, -1, -1, -1, 1, -1, -1, 1
"hrpp.org.ws/form/TAMCOMEMAIL/", 244, 1, 1, 1, 1, 1, 1, 1, -1, 1, -1, 1, -1, -1, -1, -1, -1, -1, 1, 1, -1, 1, 1, -1, -1, 1, 0, -1, -1, -1, 1, -1, -1, 1
"promocaomembertamfidelidade.tk/", 245, 1, 1, 1, 1, 1, 1, 1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, 1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 1
"member.paypal.com.cgi.bin.webscr.cmd.flow.session.lohzumu98pjkwkwudgtj3ie6btlub.online775885d80a13c0db1f8e263663d3faee8d43b1bb6ca3ufquez.befemelle.com/4064a728969477a1453f3a293537d15c/", 246, 1, -1, 1, 1, 1, 1, -1, 0, 1, -1, 1, -1, -1, -1, -1, -1, -1, 1, 1, -1, 1, 1, -1, -1, 1, 0, -1, -1, -1, 1, -1, -1, 1
"thedoorfellowship.com/joomla.php", 247, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, -1, 0, 0, 1, 1, 1, 1, 1, 1, -1, 1, 1, -1, 1, 0, -1, -1, -1, 1, 1, -1, 1
"affiliatemoneymakingsoftware.com/uploads/Trulia/index.htm", 248, 1, 0, 1, 1, 1, 1, 1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, 1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 1
"paypal.com.uscgi-bin.webscr.cmd.login-submit.dispatch.97c8e6d0d14f43b296fdbdb6189c802954b1267956048.suenacristo.com/1df7b1f86929fcc7b85786b7083577ad/", 249, 1, -1, 1, 1, 1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, 1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 1
"steveathighlandscounty.com/upgrade/uploads/login/Trulia/index.htm", 250, 1, 0, 1, 1, 1, 1, 1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, 1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 1
"'beforenanny911.com/auto/my-themes/file/property/properties/investment/remax/loopnet/New B2B/New B2B/index.htm'", 251, 1, -1, 1, 1, 1, -1, 1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, 1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 1
"www.auraform.com.au/news/ramax/remax/index.htm", 252, 1, 1, 1, 1, 1, 1, 0, -1, -1, -1, 1, -1, 1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 0, -1, -1, -1, 1, -1, -1, 1
"quesadaman.net/remax.net/remax/index.htm", 253, 1, 1, 1, 1, 1, 1, 1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, 1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 1
"bit.ly/Oceask", 254, 1, 1, -1, 1, 1, 1, 1, 0, 1, 1, 1, -1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1, 1, -1, -1, -1, 1, -1, 1
"sudiharuman.com/components/com_ninjaxplorer/Remax.net/subscrible/subscriber/index.php", 255, 1, -1, 1, 1, 1, 1, 1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, 1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 1
"mgaseed.com//remax/index.htm", 256, 1, 1, 1, 1, -1, 1, 1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, 0, -1, 1, 1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 1
"aliciathurstonboudoir.com/images/Remixx/", 257, 1, 1, 1, 1, 1, 1, 1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, 1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 1
"'www.edyshsdf32.hut4.ru/Redirecionamento.html?#\%20\%280.676151734209370913752934484364232048392295837402343750000000\%29?0.15614.1.12923.1.06764'", 258, 1, -1, 1, 1, 1, 1, -1, -1, 1, -1, 1, -1, -1, -1, -1, -1, -1, 1, 1, -1, 1, 1, -1, -1, 1, 0, -1, -1, -1, 1, -1, -1, 1
"paypal.com.us.cgi.bin.webscr.cmd.login.member.verifed.aromasdosul.com/54855458214/1589dc6db2de7c49f2000d6e0859b354/info.html", 259, 1, -1, 1, 1, 1, 1, -1, 0, 1, -1, 1, -1, -1, -1, -1, -1, -1, 1, 1, -1, 1, 1, -1, -1, 1, 0, -1, -1, -1, 1, -1, -1, 1
"trofeosybolas.com/images/remax/remax/", 260, 1, 1, 1, 1, 1, 1, 1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, 1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 1
"lafayetteprivateequity.com/wp-com/", 261, 1, 1, 1, 1, 1, -1, 1, 0, 1, 1, 1, -1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 0, -1, -1, -1, 1, 1, -1, 1
